,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
p1261,-0.03161135,-0.111113116,0.038097415,0.050585836,0.20959547,-0.14960691,0.08460011,-0.10683865,0.01819714,0.3496541,0.1091509,-0.16302848,0.10237729,-0.22070068,0.098540634,0.20715773,-0.13694695,0.03413517,-0.41293862,0.28246656,0.20977995,-0.053381726,-0.23215602,-0.33378032,-0.23255013,0.124782085,-0.14245565,0.12221413,0.10251508,-0.07991494,-0.22341043,0.015456195,0.08518594,0.036022004,0.013975792,0.24843267,0.15375537,0.025981287,0.057578623,0.14699247,0.09039139,0.20070653,0.045631435,-0.07014326,0.24115294,-0.11237711,0.010779292,-0.025220437,0.07793078,0.058909692,0.22012386,0.075197905,0.062326655,0.055211317,-0.14495797,-0.1464407,0.19381036,-0.23150215,-0.07863212,0.16594502,-0.3946792,0.0014894002,0.060799096,-0.073121764,0.26366457,-0.1388686,0.1537116,0.059510157,-0.049656913,-0.10395843,-0.037326958,-0.113758095,-0.30621263,-0.14255074,0.22503114,-0.05836573,-0.048856374,-0.1743317,-0.20169413,-0.0069455565,-0.15803514,-0.07898607,0.26103047,0.29288864,0.1492582,0.2795703,0.144785,-0.29185066,0.055778254,0.12726988,-0.10088128,-0.09876884,0.044061538,0.03783311,0.19823611,0.11678046,-0.121349305,-0.21075034,-0.042097945,0.0516945,-0.27740583,0.16763029,0.010013239,-0.0337905,0.17172383,0.039275914,-0.050718475,0.15450743,0.2392777,-0.012963427,-0.0026043693,-0.21461608,-0.058243703,0.12473659,0.00012074303,0.08351714,0.19104598,0.123173945,0.12490136,0.05386831,-0.092239834,-0.19571087,-0.25255248,0.15171292,-0.1951447,0.020850906,-0.088884406,0.035105184
p1262,0.09726378,-0.13901632,0.04149073,0.3977055,0.36590296,0.09593575,0.020352148,0.07639749,0.00044318693,0.17317748,0.10747825,0.0010533029,-0.13305856,-0.11893145,0.055384416,0.24331546,-0.13679531,0.06280796,-0.13856764,0.5446791,-0.033936694,-0.12795664,-0.16805728,-0.39071596,-0.037939064,0.045338158,-0.0030322713,0.11528721,0.15933575,0.02092944,-0.15631352,0.21279676,-0.014475932,0.1282971,-0.027280327,0.14590742,0.22944993,-0.072092555,-0.0574466,0.16484778,0.11026244,0.24045283,0.049516547,-0.056291185,0.29324085,-0.13549212,-0.28988913,0.2678809,0.2033403,-0.013083471,0.11413897,0.094746485,0.15138756,0.13236153,-0.3242737,0.06537985,0.17208831,-0.058523767,-0.13196339,-0.032766685,-0.20813622,0.180172,-0.100872084,-0.0027141746,0.34427887,-0.31787118,-0.06376561,-0.03586992,0.08503641,-0.15206225,-0.18101902,-0.1360748,-0.5017109,-0.2779859,0.25883105,-0.1707763,-0.07195608,-0.15444432,-0.31493297,-0.056381166,-0.018286673,0.23445904,0.13014553,0.39754096,0.013849824,0.5402704,0.3627422,-0.23123632,-0.009608641,0.16535284,0.25673977,-0.20215055,0.04901318,0.22158408,-0.051434245,0.2644916,-0.24291517,-0.39286342,0.115348734,0.055487957,-0.2058052,0.11092271,0.21696591,-0.11503866,0.14629984,0.14591834,-0.08504304,-0.05628977,0.33754826,-0.03952102,-0.10907984,-0.13736568,-0.03318147,0.11012548,0.019084513,-0.013303769,0.18627247,-0.053329125,0.27571273,-0.10925736,-0.052047193,-0.3307445,-0.10206348,0.22375795,-0.30427152,-0.0014426059,-0.081624486,0.006350506
p1263,-0.030713975,-0.073635794,0.040498342,0.06320641,0.22203557,-0.09689273,0.090712346,-0.07289395,-0.020989012,0.2968497,0.060477283,-0.12742168,0.04781747,-0.15266731,0.09716924,0.1852993,-0.15911531,-0.006280024,-0.3010004,0.31277618,0.09143827,-0.06969228,-0.19151147,-0.2899186,-0.08610833,0.11676373,-0.056760713,0.11418537,0.06693473,-0.06017905,-0.17574833,0.034424722,0.07255533,0.04516543,0.0077423346,0.16100343,0.12227832,0.024940843,0.01665494,0.116545506,0.07762503,0.18895644,0.0021305499,-0.023298059,0.2059663,-0.167139,-0.05571673,0.028389078,0.13342026,0.07658712,0.13636921,0.10835479,0.04904098,0.029604277,-0.15469764,-0.085323185,0.12203634,-0.108070135,-0.06640403,0.08234118,-0.30252048,0.06836891,0.05607577,-0.065097965,0.23921518,-0.13696046,0.032456763,0.03819236,0.01527074,-0.08035919,-0.027460432,-0.123213455,-0.3093044,-0.15940586,0.1756009,-0.06588214,-0.031175047,-0.14183621,-0.19666405,-0.022250688,-0.13834631,0.007288016,0.22415999,0.26923865,0.07123657,0.29452485,0.14194714,-0.2553288,0.026995655,0.10023202,-0.03571628,-0.1032543,0.016550772,0.023165109,0.102016814,0.1189258,-0.14637318,-0.1774084,0.002240708,0.053882834,-0.21325786,0.12677634,0.056997217,-0.05937187,0.0598985,0.05322412,-0.06788816,0.10271239,0.17479256,0.0041579558,-0.0077381884,-0.1886943,-0.027182855,0.08246942,0.016734552,0.042966552,0.16483822,0.024612611,0.1416196,0.05310978,-0.07227368,-0.22751665,-0.15503281,0.11691893,-0.22252561,0.07041134,-0.09162666,0.021716947
p1264,-0.041594993,-0.106285885,0.10143555,0.21280816,0.30528355,-0.08883498,0.12268574,-0.0033571476,-0.008406938,0.31288186,0.11009488,-0.15433376,-0.024558336,-0.11351384,0.112166725,0.27037445,-0.20215665,-0.009376376,-0.22192241,0.47636887,0.101367004,-0.05869246,-0.23709725,-0.40035054,-0.07292555,0.13918142,-0.10288442,0.13453689,0.20460421,-0.046855543,-0.30154884,0.11530286,-0.03664201,0.11596455,0.044728238,0.16882306,0.11903333,-0.029608103,0.02888349,0.07646427,0.06561492,0.2985375,0.008893998,-0.05932516,0.32226655,-0.23821147,-0.1925855,0.16062835,0.28064346,0.13745543,0.19928834,0.12519944,0.1443183,0.0073379143,-0.23030403,0.0033340664,0.1748585,-0.05253371,-0.16326834,-0.04061775,-0.34862855,0.21391404,0.01760723,-0.09092178,0.3891753,-0.27694753,0.046955176,0.04196543,0.057099935,-0.14618117,-0.0640988,-0.1557746,-0.50355935,-0.27024174,0.23277803,-0.09583237,-0.090734795,-0.15496735,-0.32486135,0.06604965,-0.16947436,0.08021067,0.34449458,0.4590495,0.09182098,0.47573236,0.3313955,-0.35142702,0.013747832,0.21850549,0.10907976,-0.21372469,-0.05893722,0.06213944,0.059492327,0.19356678,-0.33422732,-0.34201792,0.024217254,0.057649404,-0.29785937,0.15782857,0.11966835,-0.00532154,0.15870076,0.12799886,-0.18251649,0.091699176,0.25000083,-0.020329773,-0.01845066,-0.18392049,0.0354081,0.12438988,-0.024653098,-0.005803573,0.15273976,-0.054521628,0.25580576,0.033322122,-0.10498645,-0.37610114,-0.13829441,0.16867676,-0.359964,0.10307651,-0.049352773,0.03964051
p1265,0.014623036,-0.06477979,-0.0030054613,0.04196486,0.2103053,-0.009715437,0.064915806,-0.07636875,-0.013026782,0.27591562,0.02183305,-0.06629433,0.041401934,-0.15612021,0.08612244,0.14053038,-0.13563181,-0.002443234,-0.26401633,0.28752902,0.0029792436,-0.09741729,-0.12937698,-0.24350286,-0.024212915,0.08233733,0.016632238,0.072962455,0.019973703,-0.056161363,-0.10588234,0.02633784,0.0973593,0.0032462878,-0.024592338,0.1377207,0.1349434,0.052473307,-0.018544814,0.14879596,0.09356997,0.14248428,-0.0030095829,0.0042605726,0.15464593,-0.14176315,-0.05802454,0.02571594,0.08454806,0.022247924,0.06561073,0.10456906,0.027734287,0.045643218,-0.17853694,-0.075288765,0.08459131,-0.07626679,0.0131223155,0.11262717,-0.23670521,0.041483626,0.034979276,-0.006752608,0.1607037,-0.10893481,-0.010850808,0.010594036,0.021295244,-0.044893093,-0.05692875,-0.13812687,-0.24329059,-0.12823093,0.17336172,-0.08609892,-0.0049577923,-0.14153217,-0.15479209,-0.08835171,-0.09051648,0.033896197,0.13366434,0.15920791,0.029094592,0.2585047,0.07022594,-0.18303074,0.025874283,0.03355848,-0.017538866,-0.040251423,0.042801343,0.06094705,0.06241064,0.11790588,-0.07080694,-0.10989692,0.010439455,0.044905767,-0.14227909,0.06571145,0.08992215,-0.12527633,0.004808319,0.054918874,-0.0040465337,0.071552046,0.15597597,0.028520789,-0.011784754,-0.19739248,-0.048147146,0.02857314,0.078861155,0.05894554,0.15543081,0.0033858388,0.111583225,0.020197771,-0.039385192,-0.1930555,-0.11449353,0.11601948,-0.18026634,0.05714807,-0.11212326,-0.0053931987
p1266,-0.0059515634,-0.09610872,0.098171204,0.21501409,0.28202006,-0.052202404,0.10970531,0.021045044,-0.05279988,0.26073405,0.024171948,-0.14919136,-0.047771916,-0.08730781,0.10601406,0.24692343,-0.21562158,-0.01762482,-0.19170527,0.44408122,0.045792967,-0.10717607,-0.20945288,-0.35206175,-0.042190097,0.1415831,-0.059443273,0.14867193,0.11476918,-0.06502389,-0.25299767,0.09152409,0.026816443,0.17767681,-0.04761124,0.14693153,0.08245418,-0.06479722,-0.024619462,0.06583179,0.05546796,0.2631087,-0.015078744,-0.02691625,0.27513573,-0.21539123,-0.19531271,0.1800962,0.2530341,0.092189744,0.19270816,0.15949932,0.13754888,0.0043769833,-0.23213314,0.011766997,0.121633865,0.013003456,-0.19831538,-0.1028182,-0.33427006,0.2392557,0.05880676,-0.10128151,0.37945393,-0.244568,-0.028807005,0.030373309,0.048047636,-0.1258393,-0.031636704,-0.15134367,-0.4540802,-0.25493044,0.17233959,-0.07706262,-0.06510334,-0.15054302,-0.28936943,0.01981779,-0.12296129,0.13322404,0.22432263,0.3772977,0.025069399,0.4263822,0.2876565,-0.28330728,-0.028817317,0.198153,0.14000238,-0.17872365,-0.010523195,0.035881773,0.032592833,0.20906135,-0.279069,-0.32426816,0.06633517,0.093663484,-0.24151789,0.11842262,0.08262055,-0.032360736,0.08227718,0.13711219,-0.16873863,0.080099136,0.2487302,0.00073725625,-0.02029752,-0.14118806,-0.017184976,0.10331648,-0.018735064,-0.02469045,0.15577498,-0.04017095,0.2781757,0.011298444,-0.10309736,-0.36245108,-0.05848963,0.16644363,-0.330556,0.14838499,-0.059515003,0.035694342
p1267,0.036159556,-0.13770545,0.0029682412,0.28023666,0.29958534,0.032920774,-0.023881435,-0.0040834434,0.05947236,0.20384234,0.087880425,0.009338303,-0.038178198,-0.17404515,-0.0010638932,0.24923895,-0.13450135,0.06283118,-0.2536534,0.46815106,0.124754146,-0.14675483,-0.17971712,-0.41188517,-0.10465427,0.089051954,-0.06240352,0.116908185,0.13006158,0.055428077,-0.14968234,0.1839149,0.037076395,0.065197416,-0.027926842,0.24122363,0.18757538,-0.037712146,0.032159936,0.19962333,0.084630154,0.2289622,0.116031766,-0.089664936,0.2464889,-0.058165997,-0.20937783,0.1395205,0.087730646,-0.0026487787,0.09605261,0.08721747,0.15007421,0.13607693,-0.2936628,-0.057536993,0.21509355,-0.13404986,-0.07965428,0.09290543,-0.30032977,0.06700804,-0.09337,0.020183934,0.26849017,-0.25307623,0.017293345,-0.061194267,0.023845226,-0.15279287,-0.18051836,-0.11264443,-0.43336302,-0.18717575,0.239452,-0.21616776,-0.10985514,-0.11237043,-0.25747055,-0.015367751,-0.03846312,0.115107656,0.1420792,0.4120041,0.07296616,0.44213492,0.26616266,-0.23017935,0.08758222,0.13663189,0.1257984,-0.14892519,0.031302337,0.2181871,0.08329587,0.17808692,-0.20878318,-0.37806755,0.012583669,0.0020807048,-0.19078861,0.16969217,0.19311556,-0.07144795,0.17841598,0.0009103225,-0.12033469,-0.034078006,0.30588317,-0.006704674,-0.10207593,-0.16672462,-0.022688264,0.11831246,0.028076718,0.02822612,0.13492522,0.020739416,0.19210824,-0.114467494,-0.059592698,-0.30922258,-0.15325183,0.16089734,-0.20731303,-0.07245711,-0.11809354,0.024690967
p1268,-0.0024921112,-0.14923118,0.06579144,0.19574048,0.27566952,-0.032125063,0.05750329,-0.035535697,0.0004893487,0.26469338,0.03942627,-0.14997528,0.0054786205,-0.15118146,0.07559154,0.26297712,-0.16846226,0.039301474,-0.2887741,0.3689927,0.17762966,-0.103038475,-0.21357705,-0.35635844,-0.16085455,0.12969245,-0.10323047,0.14601296,0.08241908,-0.071493275,-0.19939108,0.12661712,0.08027908,0.13606277,-0.060479645,0.23882207,0.15438303,-0.06587045,0.0134388115,0.16301115,0.094593376,0.20597242,0.033677667,-0.07111059,0.24091421,-0.10954335,-0.1038548,0.08090827,0.112956844,0.011465554,0.19066608,0.10050281,0.12097194,0.11737996,-0.23901287,-0.067039005,0.15776476,-0.14701708,-0.1616567,0.072465785,-0.32738853,0.09478034,0.03858701,-0.045794692,0.34351155,-0.21342942,0.051275335,-0.005787835,-0.02202992,-0.163008,-0.08250148,-0.12529737,-0.35714188,-0.22086863,0.25246328,-0.11191367,-0.056363568,-0.144344,-0.2386347,0.020344818,-0.11606354,0.06563696,0.16288683,0.3359127,0.09915194,0.38234648,0.2228736,-0.24840069,0.026476543,0.19135559,0.024887307,-0.13110153,0.04775404,0.10530094,0.13299845,0.19919236,-0.17894574,-0.32713732,-0.0039403746,0.0523236,-0.21455295,0.15370181,0.081991985,-0.0596745,0.15894192,0.07475706,-0.12061775,0.099008374,0.32139707,-0.024673678,-0.061602667,-0.18165119,-0.05017096,0.13993618,0.026141653,0.04931804,0.16977106,0.07810902,0.18687646,-0.024793038,-0.08611194,-0.28848496,-0.16880468,0.17493762,-0.25024804,0.046474215,-0.07656906,0.035999157
p1269,-0.0051367157,-0.06917528,-0.0027904685,-0.0024486051,0.15958582,-0.052375354,0.064741254,-0.07339296,-0.010552099,0.23679642,0.030700272,-0.09837226,0.06037082,-0.15347582,0.057770893,0.11275551,-0.11219649,0.0022136015,-0.272761,0.192637,0.05815296,-0.06571311,-0.12751418,-0.20758875,-0.08077412,0.08648949,-0.034149032,0.084450625,0.0070659313,-0.07169955,-0.0931176,0.0014864058,0.118096925,0.00027153618,-0.033396933,0.138528,0.11851965,0.034559347,0.010134564,0.121474884,0.07939691,0.108247794,0.01359188,-0.0134973,0.12336161,-0.09260725,0.0036105085,-0.021841124,0.025303772,0.029353557,0.09906874,0.075798966,0.0066107283,0.04562903,-0.12321631,-0.0982561,0.085592456,-0.11158226,-0.020481208,0.13167138,-0.24245805,-0.0052461317,0.04801538,-0.029565945,0.13807544,-0.055128843,0.037148077,0.0188472,-0.020597229,-0.04203834,-0.015260039,-0.10052748,-0.17879516,-0.080405876,0.1407701,-0.052250154,0.00074207096,-0.1296962,-0.11732348,-0.06570272,-0.073587045,-0.019524109,0.11310455,0.1276856,0.051872212,0.17422777,0.04560465,-0.1574451,0.023026785,0.045350105,-0.059977654,-0.032350767,0.05530498,0.014809655,0.09587216,0.091101564,-0.04134433,-0.08249932,-0.0060136165,0.031823814,-0.14045498,0.08112531,0.015784444,-0.07698432,0.017764159,0.028114386,0.0046365494,0.09244086,0.14330886,0.014771562,0.011159788,-0.15877038,-0.06355701,0.04762392,0.040740587,0.05852478,0.13620548,0.06184313,0.08013378,0.034366712,-0.052830916,-0.123189665,-0.122710176,0.09422886,-0.13469861,0.028171109,-0.097595595,0.009406896
p1270,0.011565997,-0.031020867,-0.014470458,0.008047557,0.26292452,0.009915437,0.10744008,-0.02714903,-0.054988753,0.25543436,-0.077126384,-0.045191508,-0.006025044,-0.030216526,0.1136182,0.090000965,-0.26492247,-0.12598972,-0.21069369,0.3558468,-0.1238224,-0.11968632,-0.07021468,-0.27906078,0.18488228,0.14981598,0.08385909,0.030757243,-0.01343541,-0.09777521,-0.11670633,0.014535514,0.11017914,0.0789671,-0.022636494,0.0750167,0.060504954,0.08244067,-0.0920494,0.1253742,0.040076453,0.14742182,-0.017466407,0.07626035,0.121235296,-0.2687368,-0.11134311,0.0943743,0.18239568,0.05798078,0.0052582673,0.18590312,0.015808132,-0.08117632,-0.16048269,-0.0023967598,0.0036831829,0.12258614,0.020333646,-0.047563177,-0.21712007,0.13880548,0.028238244,-0.021771649,0.1995464,-0.12617859,-0.1588441,0.012907817,0.088477336,-0.014074338,-0.021494731,-0.2137498,-0.31810507,-0.21388154,0.13810445,-0.116549276,-0.018601617,-0.097640716,-0.20900722,-0.18156019,-0.09493705,0.13396603,0.113562874,0.16353919,-0.094378226,0.27467898,0.06908271,-0.19426335,-0.05345762,0.024146052,0.09541299,-0.03722421,-0.006160896,0.029047726,-0.0036354112,0.12185935,-0.1727327,-0.05710423,0.10062328,0.07447714,-0.09892105,0.059218924,0.14816368,-0.19034167,-0.13441737,0.080002196,-0.060308695,-0.009785282,0.08212563,0.09689755,0.004672742,-0.22506462,-0.03704952,-0.06409694,0.103682026,0.020999758,0.1616615,-0.07083374,0.15514907,0.030402271,-0.027317066,-0.28598416,-0.0018867564,0.13705026,-0.28700104,0.20079815,-0.12566467,-0.028235607
p1271,0.004855159,-0.11876136,0.08867353,0.25862193,0.3286669,-0.04869401,0.110617325,0.041162975,-0.06148587,0.26707605,0.00055411854,-0.12459026,-0.07132575,-0.0560305,0.09185778,0.29398468,-0.2822491,-0.048131555,-0.20806988,0.5005132,0.10730215,-0.10204875,-0.21670762,-0.43099517,-0.054475952,0.19190952,-0.09714288,0.15746287,0.120870754,-0.1078903,-0.3379182,0.12874664,-0.004397879,0.25418377,-0.061311897,0.16863929,0.09185715,-0.06095377,-0.039411254,0.109146655,0.032256655,0.28764045,0.0043811444,-0.00068632304,0.26739147,-0.23152687,-0.22473055,0.23626497,0.2828746,0.058789052,0.20789425,0.1265496,0.16547203,-0.00402827,-0.24897142,0.02157623,0.16023344,0.041438125,-0.2254074,-0.15086369,-0.34660947,0.25656956,0.039347887,-0.12725599,0.4403336,-0.25206292,-0.05520701,0.01572807,0.03225863,-0.15895429,-0.040944893,-0.21229754,-0.5135287,-0.32192388,0.21968392,-0.12940073,-0.091204695,-0.15751271,-0.3219963,0.018730173,-0.1359457,0.16225441,0.1886043,0.4355316,0.0041439966,0.5101905,0.3563924,-0.30705827,-0.036998924,0.25396955,0.21289068,-0.22627677,-0.021051086,0.06924541,0.08042599,0.24062848,-0.37567782,-0.3923933,0.09250101,0.11870475,-0.27827802,0.16806772,0.13444282,-0.0315952,0.089810856,0.11021565,-0.22194311,0.050895777,0.29007086,0.016401345,-0.043538384,-0.14521018,-0.019680401,0.14071919,-0.032466125,0.021179788,0.18112703,0.016954793,0.31209496,-0.049267653,-0.13692605,-0.4244241,-0.050469708,0.21362004,-0.39633736,0.17996435,-0.07108224,0.028825555
p1272,-0.0009188941,-0.08911828,0.010388542,0.018585036,0.20060802,-0.072081044,0.063438036,-0.08352653,-0.0080990195,0.29045475,0.041900244,-0.11121537,0.073585846,-0.17361277,0.077646874,0.14823776,-0.13244168,0.0070354156,-0.3423911,0.2642694,0.07759528,-0.08976337,-0.16499464,-0.27176782,-0.08901607,0.11246824,-0.047504887,0.09340662,0.028766068,-0.07343273,-0.1359287,0.012790602,0.112680845,0.027295187,-0.029433705,0.1727469,0.121484384,0.029943975,0.011804514,0.1642026,0.08224033,0.13958965,0.008715428,-0.007975099,0.15100592,-0.12320167,-0.0052778265,-0.015879903,0.061704516,0.036985274,0.1207727,0.07765398,0.03520825,0.060493924,-0.1582805,-0.1043262,0.10769784,-0.13408463,-0.029924084,0.14220373,-0.3011951,0.01784321,0.058795393,-0.030085366,0.18573996,-0.08675642,0.04379077,0.0125615625,-0.01703089,-0.05242581,-0.040396877,-0.124710426,-0.2432168,-0.12702608,0.17872013,-0.069134705,-0.015279139,-0.14693512,-0.17131273,-0.08024414,-0.10433213,-0.019885834,0.15152168,0.19059725,0.058490578,0.24069092,0.07374036,-0.21731077,0.03661344,0.06203367,-0.04966223,-0.050608195,0.04927271,0.02826952,0.11895034,0.11360424,-0.07643533,-0.13614626,-0.007694736,0.05130176,-0.18238102,0.106638044,0.04503548,-0.090440735,0.036603775,0.030816743,-0.024352768,0.09628943,0.1824848,0.012869118,-0.0039080987,-0.1946852,-0.059266966,0.062151562,0.05304755,0.07190563,0.16452947,0.071305424,0.12097043,0.032905653,-0.065101035,-0.17163709,-0.15329638,0.1258996,-0.18057491,0.050622378,-0.10825496,0.013687974
p1273,-0.0054478412,-0.10181835,0.07217901,0.18718286,0.29201213,-0.0451128,0.068079345,-0.016317539,-0.0060884017,0.26144752,0.036009416,-0.09272738,-0.02169536,-0.100197196,0.08814221,0.22287996,-0.20834243,-0.04478573,-0.19299704,0.42693347,0.06963874,-0.10085772,-0.1828768,-0.33279207,-0.026633041,0.11961553,-0.03214516,0.10059484,0.1272748,-0.03739943,-0.21406944,0.10595887,0.0033400084,0.10512481,0.007603392,0.14714515,0.110086724,-0.0037665982,-0.018694835,0.11811238,0.06235577,0.23663919,0.023592276,-0.017503195,0.23297617,-0.20580103,-0.16513422,0.15497051,0.22041316,0.052300025,0.118120715,0.13459589,0.103333436,0.0036083777,-0.22968395,-0.0045816717,0.119887136,-0.022420917,-0.11364325,-0.00852216,-0.26862583,0.16174757,-0.0032860609,-0.049373116,0.30165768,-0.24776381,-0.01615306,-0.005586951,0.063294716,-0.1247394,-0.07290571,-0.13837081,-0.41452476,-0.23308802,0.21947084,-0.12059413,-0.06554901,-0.1399865,-0.25419414,-0.011284847,-0.13673843,0.111500636,0.20636217,0.35881382,0.016604139,0.401994,0.24443538,-0.27141523,-0.01694774,0.14950901,0.10491951,-0.1356478,-0.022971796,0.11085194,0.023330238,0.16981244,-0.27297905,-0.27248475,0.026752263,0.07230513,-0.20428611,0.123939455,0.14807826,-0.07766834,0.08545829,0.09782174,-0.14617592,0.03469547,0.21122056,0.0015077979,-0.052274026,-0.18869403,-0.016155971,0.062590756,0.031072652,0.011776698,0.14878415,-0.034576237,0.20269845,0.0077910647,-0.075556196,-0.32494873,-0.109068,0.15004474,-0.28715134,0.08875121,-0.07861606,0.0186396
p1274,0.009219116,-0.090517275,0.010865268,0.111569196,0.23743771,-0.030371848,0.05993268,-0.044747606,0.0058042365,0.25133073,0.049136084,-0.065778695,0.01601163,-0.13553506,0.072888285,0.19007514,-0.17776738,-0.0012916273,-0.25846747,0.33234745,0.056269977,-0.088266484,-0.1440267,-0.30798727,-0.037618265,0.11121275,-0.03208106,0.07509892,0.08969137,-0.05595624,-0.18187825,0.076809056,0.05290984,0.048972994,0.0030146418,0.16094947,0.13336019,0.00609849,0.020857029,0.14661372,0.07506309,0.19319223,0.018926583,-0.0035688125,0.19797473,-0.1643308,-0.09181662,0.08273761,0.14892589,0.022495821,0.11582509,0.0936313,0.07386357,0.030362656,-0.19276173,-0.05888469,0.13853896,-0.069968656,-0.055362295,0.06627361,-0.24127746,0.1059246,0.008090884,-0.014680688,0.22984055,-0.1625169,0.00020994128,0.037899982,0.039911203,-0.1032077,-0.07040572,-0.15486597,-0.3375226,-0.18671548,0.2073575,-0.10480366,-0.057559818,-0.13834009,-0.20815495,-0.048284158,-0.114004016,0.04982111,0.16726217,0.2817676,0.036301207,0.31821293,0.16881748,-0.2514523,0.033079293,0.11717999,0.0197463,-0.0940219,0.0093730185,0.07540145,0.06688914,0.13634142,-0.18865702,-0.2230562,0.023659356,0.049902737,-0.17876086,0.112320945,0.114118665,-0.07855828,0.081167795,0.05148709,-0.09339639,0.05042594,0.19466443,-0.0032826874,-0.049135014,-0.18488312,-0.012787394,0.070482805,0.02981805,0.058422353,0.13369831,-0.0026147545,0.16030549,0.013122981,-0.07264444,-0.26408476,-0.14367895,0.13361493,-0.23365256,0.05146641,-0.107263185,0.01320458
